project_id,site_id,datetime,duration,variable,observation
neon4cast,ABBY,2018-05-11 00:00:00+00:00,P1D,nee,-0.5673007708900888
neon4cast,ABBY,2018-05-12 00:00:00+00:00,P1D,nee,-1.968084251272896
neon4cast,ABBY,2018-05-13 00:00:00+00:00,P1D,nee,-0.3281224065951164
neon4cast,ABBY,2018-05-15 00:00:00+00:00,P1D,nee,1.380110676014168
neon4cast,ABBY,2018-05-16 00:00:00+00:00,P1D,nee,1.0351913798072971
neon4cast,ABBY,2018-05-17 00:00:00+00:00,P1D,nee,-0.4875913506336508
neon4cast,ABBY,2018-05-18 00:00:00+00:00,P1D,nee,0.143811746124979
neon4cast,ABBY,2018-05-19 00:00:00+00:00,P1D,nee,-2.988896328284405
neon4cast,ABBY,2018-05-20 00:00:00+00:00,P1D,nee,-1.4042409810317178
neon4cast,ABBY,2018-05-21 00:00:00+00:00,P1D,nee,-3.1455113773787486
neon4cast,ABBY,2018-05-22 00:00:00+00:00,P1D,nee,-1.1129880594192436
neon4cast,ABBY,2018-05-23 00:00:00+00:00,P1D,nee,-2.585310222848588
neon4cast,ABBY,2018-05-24 00:00:00+00:00,P1D,nee,-1.4185412691256831
neon4cast,ABBY,2018-05-25 00:00:00+00:00,P1D,nee,-2.410908461090468
neon4cast,ABBY,2018-05-26 00:00:00+00:00,P1D,nee,-2.679527963506275
neon4cast,ABBY,2018-05-27 00:00:00+00:00,P1D,nee,-4.031069000810467
neon4cast,ABBY,2018-05-28 00:00:00+00:00,P1D,nee,-3.661326912760803
neon4cast,ABBY,2018-05-29 00:00:00+00:00,P1D,nee,-3.1747530794894367
neon4cast,ABBY,2018-06-01 00:00:00+00:00,P1D,nee,-3.3141649117680894
neon4cast,ABBY,2018-06-02 00:00:00+00:00,P1D,nee,-1.4823760958325636
neon4cast,ABBY,2018-06-03 00:00:00+00:00,P1D,nee,-4.571140819934372
neon4cast,ABBY,2018-06-04 00:00:00+00:00,P1D,nee,-3.868597688503273
neon4cast,ABBY,2018-06-05 00:00:00+00:00,P1D,nee,-5.079169259969436
neon4cast,ABBY,2018-06-06 00:00:00+00:00,P1D,nee,-5.437935496966175
neon4cast,ABBY,2018-06-07 00:00:00+00:00,P1D,nee,-3.6364989356184254
neon4cast,ABBY,2018-06-08 00:00:00+00:00,P1D,nee,-2.7288101976478507
neon4cast,ABBY,2018-06-09 00:00:00+00:00,P1D,nee,-3.452850827666865
neon4cast,ABBY,2018-06-10 00:00:00+00:00,P1D,nee,-2.395366365318459
neon4cast,ABBY,2018-06-12 00:00:00+00:00,P1D,nee,-4.184207556382889
neon4cast,ABBY,2018-06-14 00:00:00+00:00,P1D,nee,-5.98074374346718
neon4cast,ABBY,2018-06-15 00:00:00+00:00,P1D,nee,-4.239403219103474
neon4cast,ABBY,2018-06-16 00:00:00+00:00,P1D,nee,-4.240746425485804
neon4cast,ABBY,2018-06-17 00:00:00+00:00,P1D,nee,-2.8540933144693463
neon4cast,ABBY,2018-06-18 00:00:00+00:00,P1D,nee,-4.61555949140452
neon4cast,ABBY,2018-06-19 00:00:00+00:00,P1D,nee,-4.498011387120151
neon4cast,ABBY,2018-06-20 00:00:00+00:00,P1D,nee,-0.5931535330506863
neon4cast,ABBY,2018-06-21 00:00:00+00:00,P1D,nee,0.7257249238161902
neon4cast,ABBY,2018-06-22 00:00:00+00:00,P1D,nee,-3.223876331550418
neon4cast,ABBY,2018-06-23 00:00:00+00:00,P1D,nee,-3.8720381654255065
neon4cast,ABBY,2018-06-24 00:00:00+00:00,P1D,nee,-4.702081410027072
neon4cast,ABBY,2018-06-25 00:00:00+00:00,P1D,nee,-1.095138091601965
neon4cast,ABBY,2018-06-26 00:00:00+00:00,P1D,nee,-8.971058798266652
neon4cast,ABBY,2018-07-11 00:00:00+00:00,P1D,nee,-3.708659600431326
neon4cast,ABBY,2018-07-12 00:00:00+00:00,P1D,nee,-1.2424644364752386
neon4cast,ABBY,2018-07-13 00:00:00+00:00,P1D,nee,-3.112766116213079
neon4cast,ABBY,2018-07-14 00:00:00+00:00,P1D,nee,-3.2188367080398783
neon4cast,ABBY,2018-07-15 00:00:00+00:00,P1D,nee,-2.100609547253115
neon4cast,ABBY,2018-07-16 00:00:00+00:00,P1D,nee,-1.2419892168191016
neon4cast,ABBY,2018-07-17 00:00:00+00:00,P1D,nee,-3.789127451438856
neon4cast,ABBY,2018-07-18 00:00:00+00:00,P1D,nee,-3.522019921972187
neon4cast,ABBY,2018-07-19 00:00:00+00:00,P1D,nee,-4.389727489059082
neon4cast,ABBY,2018-07-20 00:00:00+00:00,P1D,nee,-5.0611670094470815
neon4cast,ABBY,2018-07-21 00:00:00+00:00,P1D,nee,-5.270264089664847
neon4cast,ABBY,2018-07-22 00:00:00+00:00,P1D,nee,-2.399383218640386
neon4cast,ABBY,2018-08-15 00:00:00+00:00,P1D,nee,-3.293367476938545
neon4cast,ABBY,2018-08-16 00:00:00+00:00,P1D,nee,-4.442373655138417
neon4cast,ABBY,2018-08-17 00:00:00+00:00,P1D,nee,-4.378217359562278
neon4cast,ABBY,2018-08-18 00:00:00+00:00,P1D,nee,-3.3115363192568426
neon4cast,ABBY,2018-08-19 00:00:00+00:00,P1D,nee,-3.510329767350259
neon4cast,ABBY,2018-08-20 00:00:00+00:00,P1D,nee,-4.319037520363062
neon4cast,ABBY,2018-08-21 00:00:00+00:00,P1D,nee,0.7889727037659122
neon4cast,ABBY,2018-08-22 00:00:00+00:00,P1D,nee,-2.2917461367706755
neon4cast,ABBY,2018-08-23 00:00:00+00:00,P1D,nee,-3.4028674366321585
neon4cast,ABBY,2018-08-24 00:00:00+00:00,P1D,nee,-1.5455813426821423
neon4cast,ABBY,2018-08-25 00:00:00+00:00,P1D,nee,-4.9174896905981385
neon4cast,ABBY,2018-08-28 00:00:00+00:00,P1D,nee,-2.543617488884527
neon4cast,ABBY,2018-08-29 00:00:00+00:00,P1D,nee,-3.4683879119916914
neon4cast,ABBY,2018-08-30 00:00:00+00:00,P1D,nee,-0.4815177851936701
neon4cast,ABBY,2018-08-31 00:00:00+00:00,P1D,nee,-3.7718493694749218
neon4cast,ABBY,2018-09-01 00:00:00+00:00,P1D,nee,-4.380670008919451
neon4cast,ABBY,2018-09-02 00:00:00+00:00,P1D,nee,-3.3388354308986687
neon4cast,ABBY,2018-09-03 00:00:00+00:00,P1D,nee,-3.437596392198821
neon4cast,ABBY,2018-09-04 00:00:00+00:00,P1D,nee,-1.8857460383784317
neon4cast,ABBY,2018-09-05 00:00:00+00:00,P1D,nee,-1.2641844984977892
neon4cast,ABBY,2018-09-06 00:00:00+00:00,P1D,nee,-1.1677695086064774
neon4cast,ABBY,2018-09-07 00:00:00+00:00,P1D,nee,-1.4489651196195272
neon4cast,ABBY,2018-09-08 00:00:00+00:00,P1D,nee,-4.099420311447054
neon4cast,ABBY,2018-09-09 00:00:00+00:00,P1D,nee,-3.4236535081478574
neon4cast,ABBY,2018-09-10 00:00:00+00:00,P1D,nee,-1.6820645838583432
neon4cast,ABBY,2018-09-13 00:00:00+00:00,P1D,nee,-2.809945487255938
neon4cast,ABBY,2018-09-14 00:00:00+00:00,P1D,nee,-1.7950815264377524
neon4cast,ABBY,2018-09-15 00:00:00+00:00,P1D,nee,-4.9652677095802185
neon4cast,ABBY,2018-09-17 00:00:00+00:00,P1D,nee,-3.831037930889536
neon4cast,ABBY,2018-09-18 00:00:00+00:00,P1D,nee,-2.552160749254277
neon4cast,ABBY,2018-10-02 00:00:00+00:00,P1D,nee,-0.6044120530743817
neon4cast,ABBY,2018-10-03 00:00:00+00:00,P1D,nee,-1.5322882702792675
neon4cast,ABBY,2018-10-04 00:00:00+00:00,P1D,nee,-3.033117522586948
neon4cast,ABBY,2018-10-05 00:00:00+00:00,P1D,nee,-1.8791162021047931
neon4cast,ABBY,2018-10-07 00:00:00+00:00,P1D,nee,-1.9168747916172972
neon4cast,ABBY,2018-10-10 00:00:00+00:00,P1D,nee,-0.9724009427288556
neon4cast,ABBY,2018-10-11 00:00:00+00:00,P1D,nee,-0.9566679521077426
neon4cast,ABBY,2018-10-12 00:00:00+00:00,P1D,nee,-1.6558215348303236
neon4cast,ABBY,2018-10-13 00:00:00+00:00,P1D,nee,-0.9307799278341798
neon4cast,ABBY,2018-10-14 00:00:00+00:00,P1D,nee,-0.1618086011329909
neon4cast,ABBY,2018-10-15 00:00:00+00:00,P1D,nee,-0.6056783299272671
neon4cast,ABBY,2018-10-16 00:00:00+00:00,P1D,nee,0.2146518308056398
neon4cast,ABBY,2018-10-17 00:00:00+00:00,P1D,nee,0.308414934775412
neon4cast,ABBY,2018-10-18 00:00:00+00:00,P1D,nee,-1.163952323211146
neon4cast,ABBY,2018-10-19 00:00:00+00:00,P1D,nee,-2.2826072656081653
neon4cast,ABBY,2018-10-20 00:00:00+00:00,P1D,nee,-1.7091790784414564
neon4cast,ABBY,2018-10-21 00:00:00+00:00,P1D,nee,-2.2473481125051813
neon4cast,ABBY,2018-10-22 00:00:00+00:00,P1D,nee,-2.6128575209591465
neon4cast,ABBY,2018-10-23 00:00:00+00:00,P1D,nee,-2.5969346636212483
neon4cast,ABBY,2018-10-29 00:00:00+00:00,P1D,nee,2.6841874148426585
neon4cast,ABBY,2018-11-02 00:00:00+00:00,P1D,nee,1.193315311384341
neon4cast,ABBY,2018-11-09 00:00:00+00:00,P1D,nee,-0.2964812352411405
neon4cast,ABBY,2018-11-10 00:00:00+00:00,P1D,nee,-0.7590385060262864
neon4cast,ABBY,2018-11-11 00:00:00+00:00,P1D,nee,-0.1807144827688517
neon4cast,ABBY,2018-11-12 00:00:00+00:00,P1D,nee,1.8861320994122155
neon4cast,ABBY,2018-11-14 00:00:00+00:00,P1D,nee,0.3872003828277081
neon4cast,ABBY,2018-11-16 00:00:00+00:00,P1D,nee,0.7043323628489615
neon4cast,ABBY,2018-11-17 00:00:00+00:00,P1D,nee,1.819932831779823
neon4cast,ABBY,2018-11-18 00:00:00+00:00,P1D,nee,1.2279169238226575
neon4cast,ABBY,2018-11-19 00:00:00+00:00,P1D,nee,-1.852898525172252
neon4cast,ABBY,2018-11-20 00:00:00+00:00,P1D,nee,-1.3999965753768329
neon4cast,ABBY,2018-11-21 00:00:00+00:00,P1D,nee,0.6420009409425635
neon4cast,ABBY,2018-11-22 00:00:00+00:00,P1D,nee,2.8044454160497123
neon4cast,ABBY,2018-11-23 00:00:00+00:00,P1D,nee,2.3713476258579043
neon4cast,ABBY,2018-11-24 00:00:00+00:00,P1D,nee,0.4373048946066526
neon4cast,ABBY,2018-11-25 00:00:00+00:00,P1D,nee,-1.739504855260451
neon4cast,ABBY,2018-11-26 00:00:00+00:00,P1D,nee,1.9274235166685605
neon4cast,ABBY,2018-11-27 00:00:00+00:00,P1D,nee,2.809182753447535
neon4cast,ABBY,2018-11-28 00:00:00+00:00,P1D,nee,2.8660710401892824
neon4cast,ABBY,2018-11-29 00:00:00+00:00,P1D,nee,-0.9471436972207916
neon4cast,ABBY,2018-11-30 00:00:00+00:00,P1D,nee,1.7380929690120983
neon4cast,ABBY,2018-12-13 00:00:00+00:00,P1D,nee,-0.3640813854671151
neon4cast,ABBY,2018-12-14 00:00:00+00:00,P1D,nee,0.8760222048744233
neon4cast,ABBY,2018-12-15 00:00:00+00:00,P1D,nee,0.5714804210979832
neon4cast,ABBY,2018-12-30 00:00:00+00:00,P1D,nee,0.6431192754948821
neon4cast,ABBY,2019-01-04 00:00:00+00:00,P1D,nee,0.8398239361588057
neon4cast,ABBY,2019-01-05 00:00:00+00:00,P1D,nee,-0.3669420202979009
neon4cast,ABBY,2019-01-09 00:00:00+00:00,P1D,nee,2.2795163279387043
neon4cast,ABBY,2019-01-10 00:00:00+00:00,P1D,nee,-0.2977819847226064
neon4cast,ABBY,2019-01-11 00:00:00+00:00,P1D,nee,0.2081125921799042
neon4cast,ABBY,2019-01-12 00:00:00+00:00,P1D,nee,0.6561109393527585
neon4cast,ABBY,2019-01-13 00:00:00+00:00,P1D,nee,-0.1799730824900227
neon4cast,ABBY,2019-01-14 00:00:00+00:00,P1D,nee,0.108891535610569
neon4cast,ABBY,2019-01-15 00:00:00+00:00,P1D,nee,1.0836751065239103
neon4cast,ABBY,2019-01-16 00:00:00+00:00,P1D,nee,1.4924584487105168
neon4cast,ABBY,2019-01-17 00:00:00+00:00,P1D,nee,1.3561416011476548
neon4cast,ABBY,2019-01-18 00:00:00+00:00,P1D,nee,0.8324274134891692
neon4cast,ABBY,2019-01-22 00:00:00+00:00,P1D,nee,0.6618645030594043
neon4cast,ABBY,2019-05-22 00:00:00+00:00,P1D,nee,-3.5247044236250664
neon4cast,ABBY,2019-05-23 00:00:00+00:00,P1D,nee,-1.6739558097424043
neon4cast,ABBY,2019-05-24 00:00:00+00:00,P1D,nee,3.549915504015153
neon4cast,ABBY,2019-05-27 00:00:00+00:00,P1D,nee,-0.6252337432114734
neon4cast,ABBY,2019-05-28 00:00:00+00:00,P1D,nee,0.7290708052806144
neon4cast,ABBY,2019-05-29 00:00:00+00:00,P1D,nee,-2.9621389468062223
neon4cast,ABBY,2019-05-30 00:00:00+00:00,P1D,nee,-4.2126990335142205
neon4cast,ABBY,2019-05-31 00:00:00+00:00,P1D,nee,-3.5837267491054083
neon4cast,ABBY,2019-06-01 00:00:00+00:00,P1D,nee,-1.6212988903794512
neon4cast,ABBY,2019-06-02 00:00:00+00:00,P1D,nee,-4.829519961728357
neon4cast,ABBY,2019-06-03 00:00:00+00:00,P1D,nee,-4.216138438512391
neon4cast,ABBY,2019-06-04 00:00:00+00:00,P1D,nee,-3.2415492357139817
neon4cast,ABBY,2019-06-05 00:00:00+00:00,P1D,nee,-2.670318367495797
neon4cast,ABBY,2019-06-06 00:00:00+00:00,P1D,nee,-4.133461889126435
neon4cast,ABBY,2019-06-07 00:00:00+00:00,P1D,nee,-2.9081574835929658
neon4cast,ABBY,2019-06-09 00:00:00+00:00,P1D,nee,-4.462139246587018
neon4cast,ABBY,2019-06-10 00:00:00+00:00,P1D,nee,-3.1660777766192667
neon4cast,ABBY,2019-06-11 00:00:00+00:00,P1D,nee,-1.1543866187626808
neon4cast,ABBY,2019-06-12 00:00:00+00:00,P1D,nee,2.5372740240714764
neon4cast,ABBY,2019-06-13 00:00:00+00:00,P1D,nee,-0.4676702751695782
neon4cast,ABBY,2019-06-14 00:00:00+00:00,P1D,nee,-4.246372699733502
neon4cast,ABBY,2019-06-15 00:00:00+00:00,P1D,nee,-5.881769612114593
neon4cast,ABBY,2019-06-16 00:00:00+00:00,P1D,nee,-5.685746079734895
neon4cast,ABBY,2019-06-17 00:00:00+00:00,P1D,nee,-4.26396056795893
neon4cast,ABBY,2019-06-18 00:00:00+00:00,P1D,nee,-5.75732870953169
neon4cast,ABBY,2019-06-19 00:00:00+00:00,P1D,nee,-5.454995970465307
neon4cast,ABBY,2019-06-20 00:00:00+00:00,P1D,nee,-3.8242984706737135
neon4cast,ABBY,2019-06-21 00:00:00+00:00,P1D,nee,-4.90039634506162
