project_id,site_id,datetime,duration,variable,observation
neon4cast,ABBY,2017-08-18T00:00:00Z,P1D,le,57.86327896420483
neon4cast,ABBY,2017-08-18T00:00:00Z,P1D,nee,-4.262033515032337
neon4cast,ABBY,2017-08-19T00:00:00Z,P1D,le,55.739434016379874
neon4cast,ABBY,2017-08-19T00:00:00Z,P1D,nee,-3.848287062689054
neon4cast,ABBY,2017-08-20T00:00:00Z,P1D,le,57.5206426039767
neon4cast,ABBY,2017-08-20T00:00:00Z,P1D,nee,-5.54763642229745
neon4cast,ABBY,2017-08-21T00:00:00Z,P1D,le,79.89684606654663
neon4cast,ABBY,2017-08-21T00:00:00Z,P1D,nee,-2.6380423647812803
neon4cast,ABBY,2017-08-22T00:00:00Z,P1D,le,77.81137271379328
neon4cast,ABBY,2017-08-22T00:00:00Z,P1D,nee,-4.976543948356082
neon4cast,ABBY,2017-08-23T00:00:00Z,P1D,le,48.074327207346414
neon4cast,ABBY,2017-08-23T00:00:00Z,P1D,nee,-4.935934378019165
neon4cast,ABBY,2017-08-26T00:00:00Z,P1D,le,78.9527819535413
neon4cast,ABBY,2017-08-26T00:00:00Z,P1D,nee,-2.3754344152921187
neon4cast,ABBY,2017-08-27T00:00:00Z,P1D,le,88.04855222543515
neon4cast,ABBY,2017-08-27T00:00:00Z,P1D,nee,-2.682477404197441
neon4cast,ABBY,2017-08-28T00:00:00Z,P1D,le,72.10234260518081
neon4cast,ABBY,2017-08-28T00:00:00Z,P1D,nee,-2.1081151797360875
neon4cast,ABBY,2017-08-29T00:00:00Z,P1D,le,73.92861633098848
neon4cast,ABBY,2017-08-29T00:00:00Z,P1D,nee,-3.876307704352616
neon4cast,ABBY,2017-08-30T00:00:00Z,P1D,le,46.70226215723618
neon4cast,ABBY,2017-08-30T00:00:00Z,P1D,nee,-3.949070883284168
neon4cast,ABBY,2017-08-31T00:00:00Z,P1D,le,53.88626487246474
neon4cast,ABBY,2017-08-31T00:00:00Z,P1D,nee,-3.164162680108312
neon4cast,ABBY,2017-09-01T00:00:00Z,P1D,le,67.87629980156565
neon4cast,ABBY,2017-09-01T00:00:00Z,P1D,nee,-1.9603832176550895
neon4cast,ABBY,2017-09-02T00:00:00Z,P1D,le,62.620442965960535
neon4cast,ABBY,2017-09-02T00:00:00Z,P1D,nee,-1.4642630442949744
neon4cast,ABBY,2017-09-03T00:00:00Z,P1D,le,68.8923733839052
neon4cast,ABBY,2017-09-03T00:00:00Z,P1D,nee,-2.3285909734697654
neon4cast,ABBY,2017-09-04T00:00:00Z,P1D,le,65.27123910223108
neon4cast,ABBY,2017-09-04T00:00:00Z,P1D,nee,-2.7980289975770667
neon4cast,ABBY,2017-09-05T00:00:00Z,P1D,le,44.77207543897988
neon4cast,ABBY,2017-09-05T00:00:00Z,P1D,nee,1.4252360075612729
neon4cast,ABBY,2017-09-06T00:00:00Z,P1D,le,27.38398683862185
neon4cast,ABBY,2017-09-06T00:00:00Z,P1D,nee,-0.4933431142695114
neon4cast,ABBY,2017-09-07T00:00:00Z,P1D,le,40.79806927335173
neon4cast,ABBY,2017-09-07T00:00:00Z,P1D,nee,-4.19607286731815
neon4cast,ABBY,2017-09-08T00:00:00Z,P1D,le,23.367012992198887
neon4cast,ABBY,2017-09-08T00:00:00Z,P1D,nee,-0.9113226217515072
neon4cast,ABBY,2017-09-09T00:00:00Z,P1D,le,36.62711846437954
neon4cast,ABBY,2017-09-09T00:00:00Z,P1D,nee,-2.918409708343681
neon4cast,ABBY,2017-09-12T00:00:00Z,P1D,le,68.52186892618234
neon4cast,ABBY,2017-09-12T00:00:00Z,P1D,nee,-1.8408759549136071
neon4cast,ABBY,2017-09-13T00:00:00Z,P1D,le,38.45850314192416
neon4cast,ABBY,2017-09-13T00:00:00Z,P1D,nee,-2.4989719713636447
neon4cast,ABBY,2017-09-15T00:00:00Z,P1D,le,53.03175476313712
neon4cast,ABBY,2017-09-15T00:00:00Z,P1D,nee,-5.857102381199333
neon4cast,ABBY,2017-09-16T00:00:00Z,P1D,le,57.86275924483912
neon4cast,ABBY,2017-09-16T00:00:00Z,P1D,nee,-4.054617658385846
neon4cast,ABBY,2017-10-11T00:00:00Z,P1D,le,4.671109728850206
neon4cast,ABBY,2017-10-11T00:00:00Z,P1D,nee,1.8318925316783483
neon4cast,ABBY,2017-10-15T00:00:00Z,P1D,le,59.00872041417212
neon4cast,ABBY,2017-10-15T00:00:00Z,P1D,nee,-2.9999269266808413
neon4cast,ABBY,2017-10-16T00:00:00Z,P1D,le,40.59303611783636
neon4cast,ABBY,2017-10-16T00:00:00Z,P1D,nee,-1.8079745109290184
neon4cast,ABBY,2017-10-18T00:00:00Z,P1D,le,7.0943856984553015
neon4cast,ABBY,2017-10-18T00:00:00Z,P1D,nee,1.3014298385721104
neon4cast,ABBY,2017-10-23T00:00:00Z,P1D,le,51.27964308228594
neon4cast,ABBY,2017-10-23T00:00:00Z,P1D,nee,-0.9118435104147078
neon4cast,ABBY,2017-10-24T00:00:00Z,P1D,le,46.81639719820091
neon4cast,ABBY,2017-10-24T00:00:00Z,P1D,nee,-1.024161415811956
neon4cast,ABBY,2017-10-25T00:00:00Z,P1D,le,20.402035166518623
neon4cast,ABBY,2017-10-25T00:00:00Z,P1D,nee,-0.651863132169002
neon4cast,ABBY,2017-10-26T00:00:00Z,P1D,le,67.48802139506455
neon4cast,ABBY,2017-10-26T00:00:00Z,P1D,nee,-0.2660096656439571
neon4cast,ABBY,2017-10-27T00:00:00Z,P1D,le,53.51117499480188
neon4cast,ABBY,2017-10-27T00:00:00Z,P1D,nee,0.3905662039071315
neon4cast,ABBY,2017-10-28T00:00:00Z,P1D,le,50.30178668459799
neon4cast,ABBY,2017-10-28T00:00:00Z,P1D,nee,-0.0396643118607086
neon4cast,ABBY,2017-10-29T00:00:00Z,P1D,le,21.500693809064416
neon4cast,ABBY,2017-10-29T00:00:00Z,P1D,nee,-0.3823619795914812
neon4cast,ABBY,2017-10-30T00:00:00Z,P1D,le,59.71817051224971
neon4cast,ABBY,2017-10-30T00:00:00Z,P1D,nee,2.868144088777029
neon4cast,ABBY,2017-11-03T00:00:00Z,P1D,le,6.149113073136057
neon4cast,ABBY,2017-11-03T00:00:00Z,P1D,nee,1.4430078402486342
neon4cast,ABBY,2017-11-04T00:00:00Z,P1D,le,5.787615405072734
neon4cast,ABBY,2017-11-04T00:00:00Z,P1D,nee,2.147386425246465
neon4cast,ABBY,2017-11-06T00:00:00Z,P1D,le,18.716519307662683
neon4cast,ABBY,2017-11-06T00:00:00Z,P1D,nee,-0.66486928599747
neon4cast,ABBY,2017-11-07T00:00:00Z,P1D,le,31.96102848635173
neon4cast,ABBY,2017-11-07T00:00:00Z,P1D,nee,0.3537678518967251
neon4cast,ABBY,2017-11-08T00:00:00Z,P1D,le,33.77640603317585
neon4cast,ABBY,2017-11-08T00:00:00Z,P1D,nee,4.359482167977844
neon4cast,ABBY,2017-11-09T00:00:00Z,P1D,le,16.33058631117769
neon4cast,ABBY,2017-11-09T00:00:00Z,P1D,nee,2.856601367101266
neon4cast,ABBY,2017-11-12T00:00:00Z,P1D,le,12.53488928711314
neon4cast,ABBY,2017-11-12T00:00:00Z,P1D,nee,1.3720700775680594
neon4cast,ABBY,2017-11-13T00:00:00Z,P1D,le,27.9493642922476
neon4cast,ABBY,2017-11-13T00:00:00Z,P1D,nee,1.9306307760259505
neon4cast,ABBY,2017-11-14T00:00:00Z,P1D,le,31.925492808100877
neon4cast,ABBY,2017-11-14T00:00:00Z,P1D,nee,0.0348998944389398
neon4cast,ABBY,2017-11-15T00:00:00Z,P1D,le,23.88233439022161
neon4cast,ABBY,2017-11-15T00:00:00Z,P1D,nee,2.9233367095121268
neon4cast,ABBY,2017-11-16T00:00:00Z,P1D,le,1.9068856849022424
neon4cast,ABBY,2017-11-16T00:00:00Z,P1D,nee,1.5162050724156164
neon4cast,ABBY,2017-11-17T00:00:00Z,P1D,le,1.892981522610935
neon4cast,ABBY,2017-11-17T00:00:00Z,P1D,nee,0.9826233284515344
neon4cast,ABBY,2017-11-18T00:00:00Z,P1D,le,10.9821547199912
neon4cast,ABBY,2017-11-18T00:00:00Z,P1D,nee,-0.8196096746745841
neon4cast,ABBY,2017-11-19T00:00:00Z,P1D,le,21.83513965152933
neon4cast,ABBY,2017-11-19T00:00:00Z,P1D,nee,-0.5839335734051471
neon4cast,ABBY,2017-11-25T00:00:00Z,P1D,le,6.35408664476537
neon4cast,ABBY,2017-11-25T00:00:00Z,P1D,nee,-0.274465365761397
neon4cast,ABBY,2017-11-26T00:00:00Z,P1D,le,1.8384619029597855
neon4cast,ABBY,2017-11-26T00:00:00Z,P1D,nee,2.754652466654571
neon4cast,ABBY,2017-12-05T00:00:00Z,P1D,le,24.00989705114944
neon4cast,ABBY,2017-12-05T00:00:00Z,P1D,nee,-0.4931085029807934
neon4cast,ABBY,2017-12-06T00:00:00Z,P1D,le,53.76663297119308
neon4cast,ABBY,2017-12-06T00:00:00Z,P1D,nee,1.410139866288287
neon4cast,ABBY,2017-12-07T00:00:00Z,P1D,le,18.53397637058948
neon4cast,ABBY,2017-12-07T00:00:00Z,P1D,nee,0.5394090351642884
neon4cast,ABBY,2017-12-08T00:00:00Z,P1D,le,13.500868806985752
neon4cast,ABBY,2017-12-08T00:00:00Z,P1D,nee,-0.7663915353185513
neon4cast,ABBY,2017-12-09T00:00:00Z,P1D,le,11.744176283107622
neon4cast,ABBY,2017-12-09T00:00:00Z,P1D,nee,-0.6437989671206804
neon4cast,ABBY,2017-12-12T00:00:00Z,P1D,le,13.02191749077767
neon4cast,ABBY,2017-12-12T00:00:00Z,P1D,nee,1.1580731161737916
neon4cast,ABBY,2017-12-16T00:00:00Z,P1D,le,2.434111308292957
neon4cast,ABBY,2017-12-16T00:00:00Z,P1D,nee,0.2934480605765239
neon4cast,ABBY,2017-12-21T00:00:00Z,P1D,le,7.636967596677414
neon4cast,ABBY,2017-12-21T00:00:00Z,P1D,nee,-0.54725554417214
neon4cast,ABBY,2017-12-24T00:00:00Z,P1D,le,11.503171217869866
neon4cast,ABBY,2017-12-24T00:00:00Z,P1D,nee,2.760266796175171
neon4cast,ABBY,2017-12-31T00:00:00Z,P1D,le,19.17282431035797
neon4cast,ABBY,2017-12-31T00:00:00Z,P1D,nee,0.0258384416100657
neon4cast,ABBY,2018-01-01T00:00:00Z,P1D,le,15.073763705079052
neon4cast,ABBY,2018-01-01T00:00:00Z,P1D,nee,-1.2677837826806109
neon4cast,ABBY,2018-01-02T00:00:00Z,P1D,le,8.824257380485227
neon4cast,ABBY,2018-01-02T00:00:00Z,P1D,nee,-0.170112525968635
neon4cast,ABBY,2018-01-03T00:00:00Z,P1D,le,12.15680518325021
neon4cast,ABBY,2018-01-03T00:00:00Z,P1D,nee,-0.7394142860025447
neon4cast,ABBY,2018-01-04T00:00:00Z,P1D,le,17.779193194162193
neon4cast,ABBY,2018-01-04T00:00:00Z,P1D,nee,1.19315310316127
neon4cast,ABBY,2018-01-05T00:00:00Z,P1D,le,3.2793064171403525
neon4cast,ABBY,2018-01-05T00:00:00Z,P1D,nee,0.7518678128713238
neon4cast,ABBY,2018-01-14T00:00:00Z,P1D,le,35.44665163200102
neon4cast,ABBY,2018-01-14T00:00:00Z,P1D,nee,2.627081084317993
neon4cast,ABBY,2018-01-15T00:00:00Z,P1D,le,31.23391999277412
neon4cast,ABBY,2018-01-15T00:00:00Z,P1D,nee,3.444819289117594
neon4cast,ABBY,2018-01-19T00:00:00Z,P1D,le,-0.261677563124734
neon4cast,ABBY,2018-01-19T00:00:00Z,P1D,nee,1.0320870512680007
neon4cast,ABBY,2018-01-21T00:00:00Z,P1D,le,7.696398316385616
neon4cast,ABBY,2018-01-21T00:00:00Z,P1D,nee,1.842791993828162
neon4cast,ABBY,2018-01-22T00:00:00Z,P1D,le,1.400153589431496
neon4cast,ABBY,2018-01-22T00:00:00Z,P1D,nee,0.6038002501608232
neon4cast,ABBY,2018-01-23T00:00:00Z,P1D,le,4.104738302612905
neon4cast,ABBY,2018-01-23T00:00:00Z,P1D,nee,1.282901511208968
neon4cast,ABBY,2018-01-26T00:00:00Z,P1D,le,0.1027963003684638
neon4cast,ABBY,2018-01-26T00:00:00Z,P1D,nee,0.6412345207516996
neon4cast,ABBY,2018-01-29T00:00:00Z,P1D,le,0.7500889299759657
neon4cast,ABBY,2018-01-29T00:00:00Z,P1D,nee,-0.1203190539149311
neon4cast,ABBY,2018-01-30T00:00:00Z,P1D,le,11.740748960497983
neon4cast,ABBY,2018-01-30T00:00:00Z,P1D,nee,0.213378655211922
neon4cast,ABBY,2018-02-05T00:00:00Z,P1D,le,22.6591978780589
neon4cast,ABBY,2018-02-05T00:00:00Z,P1D,nee,0.3761381736335639
neon4cast,ABBY,2018-02-08T00:00:00Z,P1D,le,11.870162430659397
neon4cast,ABBY,2018-02-08T00:00:00Z,P1D,nee,-0.5269478458732756
neon4cast,ABBY,2018-02-09T00:00:00Z,P1D,le,14.844003985830255
neon4cast,ABBY,2018-02-09T00:00:00Z,P1D,nee,-0.4023918705909775
neon4cast,ABBY,2018-02-10T00:00:00Z,P1D,le,24.340786051653478
neon4cast,ABBY,2018-02-10T00:00:00Z,P1D,nee,-1.4638595507289345
neon4cast,ABBY,2018-02-11T00:00:00Z,P1D,le,18.811481451530117
neon4cast,ABBY,2018-02-11T00:00:00Z,P1D,nee,-2.0640873647125204
neon4cast,ABBY,2018-02-12T00:00:00Z,P1D,le,28.416409084512647
neon4cast,ABBY,2018-02-12T00:00:00Z,P1D,nee,0.5289497458477724
neon4cast,ABBY,2018-02-13T00:00:00Z,P1D,le,16.73429610141747
neon4cast,ABBY,2018-02-13T00:00:00Z,P1D,nee,0.6304582981145178
neon4cast,ABBY,2018-02-21T00:00:00Z,P1D,le,4.993575661194233
neon4cast,ABBY,2018-02-21T00:00:00Z,P1D,nee,0.297553010170446
neon4cast,ABBY,2018-02-22T00:00:00Z,P1D,le,14.562026969562712
neon4cast,ABBY,2018-02-22T00:00:00Z,P1D,nee,1.5198892207206929
neon4cast,ABBY,2018-02-23T00:00:00Z,P1D,le,8.314570192136145
neon4cast,ABBY,2018-02-23T00:00:00Z,P1D,nee,0.669134563394903
neon4cast,ABBY,2018-03-02T00:00:00Z,P1D,le,7.427619258561894
neon4cast,ABBY,2018-03-02T00:00:00Z,P1D,nee,-0.8638475372228223
neon4cast,ABBY,2018-03-03T00:00:00Z,P1D,le,21.00666939984725
neon4cast,ABBY,2018-03-03T00:00:00Z,P1D,nee,-1.3747525682529174
neon4cast,ABBY,2018-03-04T00:00:00Z,P1D,le,11.123877045837297
neon4cast,ABBY,2018-03-04T00:00:00Z,P1D,nee,-0.6577756690171348
neon4cast,ABBY,2018-03-06T00:00:00Z,P1D,le,17.247865178941602
neon4cast,ABBY,2018-03-06T00:00:00Z,P1D,nee,-0.1695267985762106
neon4cast,ABBY,2018-03-07T00:00:00Z,P1D,le,33.26384342322482
neon4cast,ABBY,2018-03-07T00:00:00Z,P1D,nee,-2.014917488216826
neon4cast,ABBY,2018-03-09T00:00:00Z,P1D,le,36.623324918483725
neon4cast,ABBY,2018-03-09T00:00:00Z,P1D,nee,-1.2151497626859868
neon4cast,ABBY,2018-03-10T00:00:00Z,P1D,le,31.86397777706233
neon4cast,ABBY,2018-03-10T00:00:00Z,P1D,nee,-1.2130011683655906
neon4cast,ABBY,2018-03-11T00:00:00Z,P1D,le,38.48265932653605
neon4cast,ABBY,2018-03-11T00:00:00Z,P1D,nee,-0.4408395140523332
neon4cast,ABBY,2018-03-12T00:00:00Z,P1D,le,54.31417385832206
neon4cast,ABBY,2018-03-12T00:00:00Z,P1D,nee,0.5431587977725759
neon4cast,ABBY,2018-03-13T00:00:00Z,P1D,le,39.40863785275916
neon4cast,ABBY,2018-03-13T00:00:00Z,P1D,nee,2.6849691288151054
neon4cast,ABBY,2018-03-15T00:00:00Z,P1D,le,30.19992068767739
neon4cast,ABBY,2018-03-15T00:00:00Z,P1D,nee,-2.111056710377342
neon4cast,ABBY,2018-03-19T00:00:00Z,P1D,le,40.10869961861777
neon4cast,ABBY,2018-03-19T00:00:00Z,P1D,nee,-2.4221626812143064
neon4cast,ABBY,2018-03-20T00:00:00Z,P1D,le,35.329021054320414
neon4cast,ABBY,2018-03-20T00:00:00Z,P1D,nee,-1.6468034251458217
neon4cast,ABBY,2018-03-29T00:00:00Z,P1D,le,52.27597474521607
neon4cast,ABBY,2018-03-29T00:00:00Z,P1D,nee,-3.343198661628501
neon4cast,ABBY,2018-03-30T00:00:00Z,P1D,le,22.960832866126047
neon4cast,ABBY,2018-03-30T00:00:00Z,P1D,nee,-2.393592011286445
neon4cast,ABBY,2018-03-31T00:00:00Z,P1D,le,42.75737521255605
neon4cast,ABBY,2018-03-31T00:00:00Z,P1D,nee,-3.2600911006421764
neon4cast,ABBY,2018-04-03T00:00:00Z,P1D,le,37.21996128862156
neon4cast,ABBY,2018-04-03T00:00:00Z,P1D,nee,-3.072451588344817
neon4cast,ABBY,2018-04-07T00:00:00Z,P1D,le,29.86199013674648
neon4cast,ABBY,2018-04-07T00:00:00Z,P1D,nee,1.1373458551413016
neon4cast,ABBY,2018-04-10T00:00:00Z,P1D,le,19.11427025910278
neon4cast,ABBY,2018-04-10T00:00:00Z,P1D,nee,-0.4927678513272507
neon4cast,ABBY,2018-04-11T00:00:00Z,P1D,le,31.25694813486596
neon4cast,ABBY,2018-04-11T00:00:00Z,P1D,nee,-5.896083851774153
neon4cast,ABBY,2018-04-18T00:00:00Z,P1D,le,61.43827854089512
neon4cast,ABBY,2018-04-18T00:00:00Z,P1D,nee,-4.3589644354930845
neon4cast,ABBY,2018-04-19T00:00:00Z,P1D,le,56.13493710588537
neon4cast,ABBY,2018-04-19T00:00:00Z,P1D,nee,-3.18274845759474
neon4cast,ABBY,2018-04-20T00:00:00Z,P1D,le,59.98938434094262
neon4cast,ABBY,2018-04-20T00:00:00Z,P1D,nee,-3.6750274123463824
neon4cast,ABBY,2018-04-21T00:00:00Z,P1D,le,66.03744219744425
neon4cast,ABBY,2018-04-21T00:00:00Z,P1D,nee,-1.739748890065952
neon4cast,ABBY,2018-04-22T00:00:00Z,P1D,le,57.83101322357286
neon4cast,ABBY,2018-04-22T00:00:00Z,P1D,nee,-3.3355485115013783
neon4cast,ABBY,2018-04-23T00:00:00Z,P1D,le,56.39051035386616
neon4cast,ABBY,2018-04-23T00:00:00Z,P1D,nee,-1.604378976957558
neon4cast,ABBY,2018-04-24T00:00:00Z,P1D,le,73.15453088042871
neon4cast,ABBY,2018-04-24T00:00:00Z,P1D,nee,-0.0925980016810402
neon4cast,ABBY,2018-04-25T00:00:00Z,P1D,le,48.653907893467824
neon4cast,ABBY,2018-04-25T00:00:00Z,P1D,nee,0.1427577213164139
neon4cast,ABBY,2018-04-26T00:00:00Z,P1D,le,70.15477772696278
neon4cast,ABBY,2018-04-26T00:00:00Z,P1D,nee,1.8239128176866888
neon4cast,ABBY,2018-04-27T00:00:00Z,P1D,le,13.329475467205532
neon4cast,ABBY,2018-04-27T00:00:00Z,P1D,nee,3.423298463800541
neon4cast,ABBY,2018-04-28T00:00:00Z,P1D,le,25.3607224290962
neon4cast,ABBY,2018-04-28T00:00:00Z,P1D,nee,-0.4750106115755979
neon4cast,ABBY,2018-04-29T00:00:00Z,P1D,le,33.40351203033683
neon4cast,ABBY,2018-04-29T00:00:00Z,P1D,nee,-1.1768169591689606
neon4cast,ABBY,2018-04-30T00:00:00Z,P1D,le,35.641447365356136
neon4cast,ABBY,2018-04-30T00:00:00Z,P1D,nee,-1.5258685725941212
neon4cast,ABBY,2018-05-01T00:00:00Z,P1D,le,20.13403760513772
neon4cast,ABBY,2018-05-01T00:00:00Z,P1D,nee,-0.6002102717545643
neon4cast,ABBY,2018-05-03T00:00:00Z,P1D,le,63.66731577911071
neon4cast,ABBY,2018-05-03T00:00:00Z,P1D,nee,-2.7985527358265454
neon4cast,ABBY,2018-05-04T00:00:00Z,P1D,le,43.92555048263686
neon4cast,ABBY,2018-05-04T00:00:00Z,P1D,nee,-0.8997150984553626
neon4cast,ABBY,2018-05-05T00:00:00Z,P1D,le,46.99063545554345
neon4cast,ABBY,2018-05-05T00:00:00Z,P1D,nee,-2.328469010899925
neon4cast,ABBY,2018-05-06T00:00:00Z,P1D,le,50.1260067521602
neon4cast,ABBY,2018-05-06T00:00:00Z,P1D,nee,0.7617161708354997
neon4cast,ABBY,2018-05-07T00:00:00Z,P1D,le,47.74092796082317
neon4cast,ABBY,2018-05-07T00:00:00Z,P1D,nee,0.6203717062470869
neon4cast,ABBY,2018-05-08T00:00:00Z,P1D,le,54.31714579563341
neon4cast,ABBY,2018-05-08T00:00:00Z,P1D,nee,-2.7992558954445736
neon4cast,ABBY,2018-05-09T00:00:00Z,P1D,le,53.68632153642768
neon4cast,ABBY,2018-05-09T00:00:00Z,P1D,nee,-0.3575467490514641
neon4cast,ABBY,2018-05-10T00:00:00Z,P1D,le,50.91401600779285
neon4cast,ABBY,2018-05-10T00:00:00Z,P1D,nee,0.9163666886141792
neon4cast,ABBY,2018-05-11T00:00:00Z,P1D,le,35.05148507623514
neon4cast,ABBY,2018-05-11T00:00:00Z,P1D,nee,-0.5673007708900888
neon4cast,ABBY,2018-05-12T00:00:00Z,P1D,le,69.8619996522657
neon4cast,ABBY,2018-05-12T00:00:00Z,P1D,nee,-1.968084251272896
neon4cast,ABBY,2018-05-13T00:00:00Z,P1D,le,74.79563356320058
neon4cast,ABBY,2018-05-13T00:00:00Z,P1D,nee,-0.3281224065951164
neon4cast,ABBY,2018-05-15T00:00:00Z,P1D,le,38.39446815295631
neon4cast,ABBY,2018-05-15T00:00:00Z,P1D,nee,1.380110676014168
neon4cast,ABBY,2018-05-16T00:00:00Z,P1D,le,19.686296767105127
neon4cast,ABBY,2018-05-16T00:00:00Z,P1D,nee,1.0351913798072971
neon4cast,ABBY,2018-05-17T00:00:00Z,P1D,le,25.26109820281568
neon4cast,ABBY,2018-05-17T00:00:00Z,P1D,nee,-0.4875913506336508
neon4cast,ABBY,2018-05-18T00:00:00Z,P1D,le,26.63194794262398
neon4cast,ABBY,2018-05-18T00:00:00Z,P1D,nee,0.143811746124979
neon4cast,ABBY,2018-05-19T00:00:00Z,P1D,le,41.01622333342754
neon4cast,ABBY,2018-05-19T00:00:00Z,P1D,nee,-2.988896328284405
neon4cast,ABBY,2018-05-20T00:00:00Z,P1D,le,49.47118849630879
neon4cast,ABBY,2018-05-20T00:00:00Z,P1D,nee,-1.4042409810317178
neon4cast,ABBY,2018-05-21T00:00:00Z,P1D,le,48.05514471481076
neon4cast,ABBY,2018-05-21T00:00:00Z,P1D,nee,-3.1455113773787486
neon4cast,ABBY,2018-05-22T00:00:00Z,P1D,le,76.41562261530171
neon4cast,ABBY,2018-05-22T00:00:00Z,P1D,nee,-1.1129880594192436
neon4cast,ABBY,2018-05-23T00:00:00Z,P1D,le,66.72126845171154
neon4cast,ABBY,2018-05-23T00:00:00Z,P1D,nee,-2.585310222848588
neon4cast,ABBY,2018-05-24T00:00:00Z,P1D,le,57.76993392395117
neon4cast,ABBY,2018-05-24T00:00:00Z,P1D,nee,-1.4185412691256831
neon4cast,ABBY,2018-05-25T00:00:00Z,P1D,le,39.50642792529352
neon4cast,ABBY,2018-05-25T00:00:00Z,P1D,nee,-2.410908461090468
neon4cast,ABBY,2018-05-26T00:00:00Z,P1D,le,36.095496933294
neon4cast,ABBY,2018-05-26T00:00:00Z,P1D,nee,-2.679527963506275
neon4cast,ABBY,2018-05-27T00:00:00Z,P1D,le,71.36832892935327
neon4cast,ABBY,2018-05-27T00:00:00Z,P1D,nee,-4.031069000810467
neon4cast,ABBY,2018-05-28T00:00:00Z,P1D,le,62.9750736427572
neon4cast,ABBY,2018-05-28T00:00:00Z,P1D,nee,-3.661326912760803
neon4cast,ABBY,2018-05-29T00:00:00Z,P1D,le,35.437004810533026
neon4cast,ABBY,2018-05-29T00:00:00Z,P1D,nee,-3.1747530794894367
neon4cast,ABBY,2018-06-01T00:00:00Z,P1D,le,69.47492997488612
neon4cast,ABBY,2018-06-01T00:00:00Z,P1D,nee,-3.3141649117680894
neon4cast,ABBY,2018-06-02T00:00:00Z,P1D,le,85.6655239714583
neon4cast,ABBY,2018-06-02T00:00:00Z,P1D,nee,-1.4823760958325636
neon4cast,ABBY,2018-06-03T00:00:00Z,P1D,le,74.05957209171122
neon4cast,ABBY,2018-06-03T00:00:00Z,P1D,nee,-4.571140819934372
neon4cast,ABBY,2018-06-04T00:00:00Z,P1D,le,54.03466245854922
neon4cast,ABBY,2018-06-04T00:00:00Z,P1D,nee,-3.868597688503273
neon4cast,ABBY,2018-06-05T00:00:00Z,P1D,le,67.02031780110394
neon4cast,ABBY,2018-06-05T00:00:00Z,P1D,nee,-5.079169259969436
neon4cast,ABBY,2018-06-06T00:00:00Z,P1D,le,78.94764876885533
neon4cast,ABBY,2018-06-06T00:00:00Z,P1D,nee,-5.437935496966175
neon4cast,ABBY,2018-06-07T00:00:00Z,P1D,le,45.95629213470393
neon4cast,ABBY,2018-06-07T00:00:00Z,P1D,nee,-3.6364989356184254
neon4cast,ABBY,2018-06-08T00:00:00Z,P1D,le,45.64510121253841
